date,day_of_week,session,order_placed_time,order_completed_time,direction,entry_price,sl_price,tp_price,sl_size,probability,result,max_r_reached,trade_duration,slb
2020-03-18,Wednesday,london,2020-03-18 07:00:00+00:00,2020-03-19 11:00:00+00:00,bearish,1.0968,1.10451,1.0775249999999996,0.007710000000000106,30.0,win,4.3099870298313405,1 days 04:00:00,0.0
2020-03-18,Wednesday,ny,2020-03-18 12:00:00+00:00,2020-03-19 15:00:00+00:00,bearish,1.09299,1.10176,1.0710649999999995,0.008770000000000167,20.0,win,3.3546180159634487,1 days 03:00:00,0.0
2020-03-19,Thursday,london,2020-03-19 07:00:00+00:00,2020-03-26 13:00:00+00:00,bearish,1.08477,1.09818,1.0512450000000002,0.013409999999999922,20.0,loss,1.580909768829249,7 days 06:00:00,10.600000000000609
2020-03-31,Tuesday,london,2020-03-31 08:00:00+00:00,2020-03-31 20:00:00+00:00,bearish,1.09787,1.10331,1.0842699999999996,0.005440000000000111,70.0,loss,0.9595588235293926,0 days 12:00:00,5.9000000000009045
2020-04-01,Wednesday,london,2020-04-01 06:00:00+00:00,2020-04-02 13:00:00+00:00,bearish,1.09827,1.1039,1.084195,0.005630000000000024,90.0,win,4.5399644760213,1 days 07:00:00,0.0
2020-04-02,Thursday,london,2020-04-02 08:00:00+00:00,2020-04-03 07:00:00+00:00,bearish,1.09189,1.09644,1.080515,0.004550000000000054,80.0,win,3.3098901098900866,0 days 23:00:00,0.0
2020-04-03,Friday,london,2020-04-03 06:00:00+00:00,2020-04-07 06:00:00+00:00,bearish,1.08276,1.08553,1.0758349999999997,0.0027700000000001612,100.0,loss,2.1407942238265867,4 days 00:00:00,23.199999999998777
2020-04-06,Monday,london,2020-04-06 08:00:00+00:00,2020-04-07 05:00:00+00:00,bearish,1.0793,1.08354,1.0686999999999998,0.0042400000000000215,100.0,loss,0.5825471698113113,0 days 21:00:00,26.399999999999757
2020-04-17,Friday,london,2020-04-17 07:00:00+00:00,2020-04-17 13:00:00+00:00,bearish,1.08285,1.08785,1.0703500000000004,0.004999999999999893,100.0,loss,0.332000000000006,0 days 06:00:00,14.099999999999113
2020-04-23,Thursday,london,2020-04-23 07:00:00+00:00,2020-04-23 14:00:00+00:00,bearish,1.0796,1.08241,1.0725749999999994,0.0028100000000002012,100.0,loss,1.423487544483885,0 days 07:00:00,13.299999999998313
2020-04-24,Friday,london,2020-04-24 06:00:00+00:00,2020-04-27 05:00:00+00:00,bearish,1.07382,1.08466,1.04672,0.01083999999999996,100.0,loss,0.1023985239852351,2 days 23:00:00,12.600000000000389
2020-05-06,Wednesday,london,2020-05-06 07:00:00+00:00,2020-05-07 09:00:00+00:00,bearish,1.08235,1.0841,1.0779749999999995,0.0017500000000001403,70.0,win,3.257142857142491,1 days 02:00:00,0.0
2020-05-18,Monday,london,2020-05-18 07:00:00+00:00,2020-05-18 12:00:00+00:00,bearish,1.08131,1.08268,1.0778849999999998,0.0013700000000000934,50.0,loss,0.9635036496349619,0 days 05:00:00,39.89999999999938
2020-05-25,Monday,london,2020-05-25 06:00:00+00:00,2020-05-25 11:00:00+00:00,bearish,1.08786,1.09086,1.0803600000000002,0.0029999999999998916,20.0,loss,0.26666666666672095,0 days 05:00:00,5.800000000000249
2020-06-09,Tuesday,london,2020-06-09 06:00:00+00:00,2020-06-09 13:00:00+00:00,bearish,1.12679,1.1315,1.115015,0.004709999999999992,40.0,loss,0.5732484076432971,0 days 07:00:00,41.29999999999967
2020-06-17,Wednesday,ny,2020-06-17 13:00:00+00:00,2020-06-23 07:00:00+00:00,bearish,1.12201,1.12939,1.10356,0.007379999999999942,40.0,loss,0.7059620596205932,5 days 18:00:00,11.900000000000244
2020-06-18,Thursday,ny,2020-06-18 12:00:00+00:00,2020-06-22 14:00:00+00:00,bearish,1.12273,1.12613,1.1142299999999998,0.0034000000000000696,40.0,loss,1.7441176470587851,4 days 02:00:00,13.499999999999623
2020-06-30,Tuesday,ny,2020-06-30 11:00:00+00:00,2020-06-30 15:00:00+00:00,bearish,1.11944,1.12494,1.1056899999999998,0.00550000000000006,40.0,loss,0.061818181818182404,0 days 04:00:00,2.2999999999995246
2020-07-08,Wednesday,london,2020-07-08 07:00:00+00:00,2020-07-08 16:00:00+00:00,bullish,1.12885,1.12649,1.1347499999999997,0.0023599999999999177,80.0,win,3.4788135593221767,0 days 09:00:00,0.0
2020-07-16,Thursday,london,2020-07-16 06:00:00+00:00,2020-07-16 12:00:00+00:00,bearish,1.13977,1.14185,1.1345699999999996,0.002080000000000082,30.0,loss,0.9423076923076369,0 days 06:00:00,15.799999999999148
2020-08-04,Tuesday,ny,2020-08-04 11:00:00+00:00,2020-08-04 23:00:00+00:00,bearish,1.17609,1.18059,1.1648400000000003,0.0044999999999999485,50.0,loss,0.8844444444444756,0 days 12:00:00,0.0
2020-08-07,Friday,ny,2020-08-07 13:00:00+00:00,2020-08-13 10:00:00+00:00,bearish,1.17726,1.18506,1.15776,0.007800000000000029,50.0,loss,0.7897435897435795,5 days 21:00:00,10.799999999999699
2020-08-10,Monday,london,2020-08-10 06:00:00+00:00,2020-08-11 10:00:00+00:00,bearish,1.17659,1.17982,1.1685149999999997,0.003230000000000066,30.0,loss,1.3622291021671422,1 days 04:00:00,6.099999999999994
2020-08-26,Wednesday,ny,2020-08-26 11:00:00+00:00,2020-08-26 14:00:00+00:00,bearish,1.17956,1.18251,1.1721849999999998,0.002950000000000008,40.0,loss,0.7966101694914731,0 days 03:00:00,10.40000000000152
2020-09-02,Wednesday,london,2020-09-02 07:00:00+00:00,2020-09-21 14:00:00+00:00,bearish,1.1874,1.19287,1.1737249999999997,0.005470000000000086,20.0,win,4.961608775137023,19 days 07:00:00,0.0
2020-09-02,Wednesday,ny,2020-09-02 13:00:00+00:00,2020-09-10 12:00:00+00:00,bearish,1.18349,1.18775,1.1728399999999994,0.0042600000000001526,10.0,loss,1.9295774647886383,7 days 23:00:00,40.000000000000036
2020-09-04,Friday,ny,2020-09-04 12:00:00+00:00,2020-09-10 12:00:00+00:00,bearish,1.18114,1.18654,1.1676400000000005,0.005399999999999849,10.0,loss,1.0870370370370752,6 days 00:00:00,52.100000000001586
2020-09-08,Tuesday,ny,2020-09-08 13:00:00+00:00,2020-09-09 14:00:00+00:00,bearish,1.17772,1.18273,1.1651950000000002,0.005009999999999959,30.0,loss,0.489021956087841,1 days 01:00:00,0.0
2020-09-11,Friday,london,2020-09-11 08:00:00+00:00,2020-09-11 14:00:00+00:00,bullish,1.18566,1.18284,1.19271,0.0028200000000000447,60.0,loss,0.6205673758865647,0 days 06:00:00,2.1999999999988695
2020-09-21,Monday,london,2020-09-21 07:00:00+00:00,2020-09-21 14:00:00+00:00,bearish,1.18334,1.18717,1.173765,0.00383,50.0,win,5.778067885117489,0 days 07:00:00,0.0
2020-09-25,Friday,london,2020-09-25 08:00:00+00:00,2020-09-28 12:00:00+00:00,bearish,1.16558,1.16771,1.1602550000000003,0.0021299999999999653,80.0,loss,2.051643192488289,3 days 04:00:00,2.80000000000058
2020-10-13,Tuesday,ny,2020-10-13 13:00:00+00:00,2020-10-20 09:00:00+00:00,bearish,1.17542,1.18031,1.1631949999999998,0.004890000000000061,30.0,loss,1.345603271983584,6 days 20:00:00,14.700000000000824
2020-10-15,Thursday,london,2020-10-15 06:00:00+00:00,2020-10-15 14:00:00+00:00,bearish,1.17367,1.1756,1.1688450000000001,0.0019299999999999873,30.0,win,2.502590673575089,0 days 08:00:00,0.0
2020-10-15,Thursday,ny,2020-10-15 12:00:00+00:00,2020-10-19 09:00:00+00:00,bearish,1.16991,1.17578,1.1552349999999998,0.005870000000000042,60.0,loss,0.18228279386710336,3 days 21:00:00,9.299999999998754
2020-10-26,Monday,london,2020-10-26 08:00:00+00:00,2020-10-29 12:00:00+00:00,bearish,1.18182,1.18648,1.1701700000000004,0.0046599999999998865,20.0,win,4.626609442060204,3 days 04:00:00,0.0
2020-10-29,Thursday,london,2020-10-29 07:00:00+00:00,2020-10-29 14:00:00+00:00,bearish,1.1736,1.17587,1.1679249999999999,0.0022699999999999942,40.0,win,5.017621145374467,0 days 07:00:00,0.0
2020-11-11,Wednesday,london,2020-11-11 08:00:00+00:00,2020-11-13 10:00:00+00:00,bearish,1.1789,1.18327,1.1679750000000002,0.004369999999999985,20.0,loss,0.997711670480585,2 days 02:00:00,4.699999999999704
2020-11-19,Thursday,london,2020-11-19 08:00:00+00:00,2020-11-19 18:00:00+00:00,bearish,1.18267,1.18512,1.1765450000000004,0.002449999999999841,30.0,loss,0.43265306122454267,0 days 10:00:00,24.600000000001288
2020-11-23,Monday,london,2020-11-23 07:00:00+00:00,2020-11-23 09:00:00+00:00,bearish,1.18679,1.18779,1.1842900000000003,0.0009999999999998899,40.0,loss,0.5,0 days 02:00:00,20.800000000000818
2020-12-07,Monday,london,2020-12-07 08:00:00+00:00,2020-12-07 14:00:00+00:00,bearish,1.20969,1.21402,1.1988649999999996,0.004330000000000167,30.0,loss,0.42725173210157874,0 days 06:00:00,12.499999999999734
2020-12-09,Wednesday,ny,2020-12-09 14:00:00+00:00,2020-12-10 14:00:00+00:00,bearish,1.2099,1.21475,1.197775,0.004850000000000021,10.0,loss,0.8309278350515382,1 days 00:00:00,11.300000000000754
2020-12-18,Friday,ny,2020-12-18 14:00:00+00:00,2020-12-21 10:00:00+00:00,bearish,1.22377,1.22687,1.2160200000000003,0.0030999999999998806,30.0,win,3.4870967741936783,2 days 20:00:00,0.0
2020-12-21,Monday,london,2020-12-21 07:00:00+00:00,2020-12-29 12:00:00+00:00,bearish,1.21758,1.22587,1.1968550000000002,0.008289999999999909,10.0,loss,0.5572979493365645,8 days 05:00:00,16.300000000000203
