date,day_of_week,session,order_placed_time,order_completed_time,direction,entry_price,sl_price,tp_price,sl_size,probability,result,max_r_reached
2012-05-15,Tuesday,ny,2012-05-15 12:00:00+00:00,2012-05-23 08:00:00+00:00,bearish,1.28035,1.28686,1.2640750000000005,0.006509999999999794,100.0,win,10.0
2012-05-24,Thursday,london,2012-05-24 07:00:00+00:00,2012-05-24 12:00:00+00:00,bearish,1.25366,1.25857,1.2413850000000002,0.00490999999999997,100.0,loss,0.43177189409366856
2012-05-25,Friday,ny,2012-05-25 12:00:00+00:00,2012-05-28 05:00:00+00:00,bearish,1.2508,1.26025,1.2271749999999995,0.00945000000000018,100.0,loss,0.12698412698411057
2012-05-30,Wednesday,london,2012-05-30 07:00:00+00:00,2012-06-01 12:00:00+00:00,bearish,1.24525,1.25099,1.2308999999999997,0.005740000000000078,100.0,win,2.874564459930267
2012-05-30,Wednesday,ny,2012-05-30 13:00:00+00:00,2012-06-04 13:00:00+00:00,bearish,1.24174,1.24706,1.22844,0.005319999999999991,100.0,loss,2.4417293233082855
2012-06-08,Friday,london,2012-06-08 06:00:00+00:00,2012-06-10 21:00:00+00:00,bearish,1.24981,1.25742,1.2307850000000005,0.007609999999999895,61.58041690973436,loss,0.8252299605782063
2012-06-12,Tuesday,london,2012-06-12 08:00:00+00:00,2012-06-12 14:00:00+00:00,bullish,1.25106,1.245,1.26621,0.006059999999999954,35.86174162631229,loss,0.29867986798677904
2012-06-21,Thursday,london,2012-06-21 07:00:00+00:00,2012-06-28 08:00:00+00:00,bearish,1.2649,1.27425,1.2415249999999993,0.009350000000000191,42.66078235160043,win,6.493048128342093
2012-06-21,Thursday,ny,2012-06-21 13:00:00+00:00,2012-06-26 15:00:00+00:00,bearish,1.26255,1.26985,1.2443000000000004,0.007299999999999862,58.52984648006899,win,7.994520547945352
2012-06-26,Tuesday,london,2012-06-26 08:00:00+00:00,2012-06-28 03:00:00+00:00,bearish,1.24868,1.25236,1.2394800000000004,0.0036799999999999056,77.63213330721345,loss,1.244565217391344
2012-06-27,Wednesday,ny,2012-06-27 12:00:00+00:00,2012-06-28 03:00:00+00:00,bearish,1.24713,1.25079,1.23798,0.0036599999999999966,77.63213330721345,loss,0.7185792349727144
2012-06-28,Thursday,london,2012-06-28 08:00:00+00:00,2012-06-29 03:00:00+00:00,bearish,1.24272,1.25239,1.2185450000000004,0.009669999999999845,70.32021786009233,loss,0.14374353671148135
2012-07-05,Thursday,london,2012-07-05 08:00:00+00:00,2012-07-05 11:00:00+00:00,bearish,1.25107,1.25382,1.244195,0.00275000000000003,100.0,win,10.0
2012-07-06,Friday,london,2012-07-06 06:00:00+00:00,2012-07-06 08:00:00+00:00,bearish,1.23724,1.23951,1.2315649999999998,0.0022699999999999942,100.0,loss,0.29515418502200447
2012-07-06,Friday,ny,2012-07-06 12:00:00+00:00,2012-07-22 19:00:00+00:00,bearish,1.23269,1.24008,1.214215,0.007390000000000008,100.0,win,3.8565629228687333
2012-07-10,Tuesday,ny,2012-07-10 13:00:00+00:00,2012-07-22 19:00:00+00:00,bearish,1.22735,1.23336,1.2123249999999999,0.006010000000000071,100.0,win,3.853577371048182
2012-07-12,Thursday,london,2012-07-12 07:00:00+00:00,2012-07-13 13:00:00+00:00,bearish,1.221,1.22443,1.2124250000000005,0.003429999999999822,100.0,loss,1.399416909621104
2012-07-13,Friday,ny,2012-07-13 12:00:00+00:00,2012-07-13 13:00:00+00:00,bearish,1.21683,1.22181,1.20438,0.0049799999999999844,100.0,loss,0.12650602409641212
2012-07-23,Monday,london,2012-07-23 06:00:00+00:00,2012-07-23 11:00:00+00:00,bearish,1.20976,1.21337,1.2007349999999997,0.003610000000000113,100.0,loss,0.4376731301938685
2012-07-31,Tuesday,ny,2012-07-31 12:00:00+00:00,2012-08-01 18:00:00+00:00,bullish,1.22965,1.2248,1.2417749999999994,0.004849999999999799,12.833664345445179,loss,0.8185567010309678
2012-08-02,Thursday,ny,2012-08-02 12:00:00+00:00,2012-08-03 09:00:00+00:00,bearish,1.22108,1.22443,1.2127050000000001,0.003349999999999964,86.36598925646233,loss,2.310447761194012
2012-08-08,Wednesday,london,2012-08-08 06:00:00+00:00,2012-08-09 15:00:00+00:00,bearish,1.23668,1.2402,1.22788,0.0035199999999999676,42.66078235160043,win,3.568181818181824
2012-08-09,Thursday,london,2012-08-09 08:00:00+00:00,2012-08-14 07:00:00+00:00,bearish,1.23375,1.2385,1.2218749999999998,0.004750000000000032,49.521248963046986,loss,2.027368421052577
2012-09-04,Tuesday,ny,2012-09-04 12:00:00+00:00,2012-09-06 06:00:00+00:00,bearish,1.25655,1.26265,1.2413,0.006099999999999994,-0.4161572567121906,loss,1.0491803278688472
2012-09-05,Wednesday,london,2012-09-05 08:00:00+00:00,2012-09-05 09:00:00+00:00,bearish,1.25106,1.25425,1.243085,0.003190000000000026,36.8562268991989,loss,0.012539184952990494
2012-09-18,Tuesday,london,2012-09-18 07:00:00+00:00,2012-09-20 05:00:00+00:00,bearish,1.30786,1.31134,1.29916,0.0034799999999999276,5.524283056033098,win,7.913793103448475
2012-09-19,Wednesday,london,2012-09-19 08:00:00+00:00,2012-09-26 04:00:00+00:00,bearish,1.30276,1.30846,1.2885099999999998,0.005700000000000038,12.836198503154241,win,3.936842105263134
2012-09-20,Thursday,ny,2012-09-20 13:00:00+00:00,2012-10-05 13:00:00+00:00,bearish,1.29262,1.30587,1.2594950000000003,0.013249999999999984,-3.734966750951068,loss,0.928301886792469
2012-09-24,Monday,london,2012-09-24 08:00:00+00:00,2012-10-04 12:00:00+00:00,bearish,1.29043,1.29853,1.2701799999999999,0.008099999999999996,3.4002414282686613,loss,1.2481481481481567
2012-10-09,Tuesday,london,2012-10-09 07:00:00+00:00,2012-10-12 12:00:00+00:00,bearish,1.29247,1.29909,1.2759199999999997,0.00662000000000007,16.036024428004385,loss,1.5060422960724968
2012-10-19,Friday,london,2012-10-19 06:00:00+00:00,2012-10-22 14:00:00+00:00,bearish,1.3054,1.30767,1.2997249999999994,0.0022700000000002163,5.524283056033098,loss,1.8105726872244248
2012-10-23,Tuesday,london,2012-10-23 06:00:00+00:00,2012-10-24 08:00:00+00:00,bearish,1.30369,1.30752,1.2941150000000001,0.00383,-3.734966750951068,win,9.809399477806815
2012-10-24,Wednesday,london,2012-10-24 07:00:00+00:00,2012-10-25 05:00:00+00:00,bearish,1.29607,1.29921,1.2882200000000004,0.0031399999999999206,30.23815646086001,loss,1.296178343949083
2012-10-29,Monday,london,2012-10-29 07:00:00+00:00,2012-10-30 07:00:00+00:00,bearish,1.29047,1.29343,1.28307,0.0029600000000000737,30.23815646086001,loss,0.6756756756756594
2012-11-01,Thursday,london,2012-11-01 07:00:00+00:00,2012-11-01 12:00:00+00:00,bearish,1.294,1.29703,1.2864250000000004,0.003029999999999866,-6.75948612727792,loss,0.5247524752475414
2012-11-02,Friday,ny,2012-11-02 13:00:00+00:00,2012-11-23 14:00:00+00:00,bearish,1.28489,1.29385,1.2624900000000006,0.008959999999999857,30.23815646086001,loss,2.0948660714286245
2012-11-05,Monday,london,2012-11-05 07:00:00+00:00,2012-11-07 03:00:00+00:00,bearish,1.27917,1.28392,1.2672949999999998,0.004750000000000032,81.35884948055457,loss,0.6042105263157703
2012-11-06,Tuesday,london,2012-11-06 08:00:00+00:00,2012-11-06 10:00:00+00:00,bearish,1.27715,1.28011,1.2697499999999997,0.0029600000000000737,81.35884948055457,loss,0.08783783783781098
2012-11-07,Wednesday,ny,2012-11-07 12:00:00+00:00,2012-11-22 11:00:00+00:00,bearish,1.27612,1.28761,1.247395,0.01149,51.221673503863215,loss,0.8703220191470852
2012-11-08,Thursday,london,2012-11-08 09:00:00+00:00,2012-11-09 03:00:00+00:00,bearish,1.27337,1.27801,1.2617699999999994,0.0046400000000001995,58.53358895098435,loss,0.35991379310339794
2012-12-06,Thursday,ny,2012-12-06 13:00:00+00:00,2012-12-07 12:00:00+00:00,bearish,1.30341,1.30863,1.29036,0.005220000000000002,14.012806571331016,win,3.0287356321838836
2012-12-07,Friday,london,2012-12-07 07:00:00+00:00,2012-12-11 10:00:00+00:00,bearish,1.29363,1.297,1.2852050000000004,0.003369999999999873,12.139417233528741,loss,1.789317507418459
2012-12-20,Thursday,london,2012-12-20 09:00:00+00:00,2012-12-21 01:00:00+00:00,bullish,1.32317,1.3203,1.3303449999999999,0.002869999999999928,65.68632547475848,loss,2.202090592334586
2012-12-21,Friday,ny,2012-12-21 14:00:00+00:00,2012-12-24 11:00:00+00:00,bearish,1.31704,1.32313,1.3018150000000002,0.006089999999999929,4.822181930396371,loss,0.195402298850581
